identifier,description,academicSubject,inLanguage,dateCreated,dateModified,author,provider,license,attributionStatement
0847a23e-8e12-52d8-8400-bb03dbf674b9,Represent mathematical problems involving ratios and rates using graphs,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
086d291e-5d7b-5424-9cc9-a32b7c54cd94,Identify dependent quantities from tables,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
089c550e-f3a4-5ea2-959a-34e267c3e374,Subtract fractions with different denominators by using equivalent fractions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
08a55c4d-867e-567c-b193-6a24a1bbd543,Represent decimals to the tenths as distances from zero on a number line,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
08cd172b-58ae-51bf-b134-01cbf0945948,"Verify experimentally that in a triangle, the sum of any two side lengths is greater than the remaining side length",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
08cdf68d-9252-53a6-931d-82338eba3641,Identify relative sizes of mass/weight measurement units within the customary system,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
08e6d0fc-710d-568f-9e36-4e9645a19aa4,Prove the power rule of logarithms,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
091ddfce-45f5-5c1f-9fa3-66f904cf81a3,"Given a point on a number line, identify the represented fraction 1/b (where b is 2, 3, 4, 6, or 8)",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
094d4543-ccd8-54bc-9f65-f722f18ace02,"Represent constant rates of change in mathematical problems presented in a picture, table, verbal description, numerical relationship, graph, or algebraic representation",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
095babd2-33fe-554f-b3b5-a75ce1780d53,Use models to explain the multiplication of four-digit numbers by one-digit numbers,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
099ceccb-4732-56c0-bdb1-61f9c6fcbd65,"Represent mathematical problems by writing equations in the form x + p = q for cases in which p, q, and x are all nonnegative rational numbers",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09a2b014-9089-54ee-96ce-56a37550dc22,Write a function defined by an expression in equivalent forms to explain different properties of the function,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09b9a20a-49ff-51cf-a18b-bb1d862d8f04,"Represent benchmark fractions, percents, and their multiples with number lines",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09bd90d2-6eb9-5993-96d8-f40026381866,Use the Pythagorean Theorem and its converse to show whether a triangle is a right triangle or not,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09c0a448-b2dd-5cab-85eb-f99aae9f7981,Interpret features of a quadratic function in terms of a context,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09c3fd3b-f938-5a36-b98c-16c773fa2d6c,"Solve multi-step rate problems, including by using proportional relationships",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09d7e1f0-4dfc-5599-ac64-8be9e9dceac0,Add a two-digit number and a one-digit number within 100 using concrete models or drawings,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
09f9dbf8-a4e9-5902-9e26-13376991623e,Express a fraction with a denominator 10 as an equivalent fraction with a denominator 100,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0a287b56-b15e-5589-a7b4-f84488b92293,Know that the number of objects counted is the same regardless of how they are arranged,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0a31d080-83c4-50e6-b6f1-b3fe448cfee9,Write statements of order for rational numbers in real-world contexts,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0a7a9ee1-cb02-5b7d-8410-9ef16aab932c,Record a composition of ten ones and some further ones (numbers from 11 to 19) with a drawing,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0a9701cd-7c3c-5a65-a2e1-603f21c0d465,"Subtract multiples of 10 from multiples of 10, where both multiples are less than 100, using strategies based on properties of operations and/or the relationship between addition and subtraction",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0a99d1a1-fef8-5637-a258-9c0257922521,Multiply a vector by a scalar,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0aa48ef1-527f-5865-b2c0-315418eadb8f,Use the angle-angle criterion to show triangles are similar,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0ab86c52-98d3-5b23-b34c-73f9dacd9216,Solve real-world problems by subtracting positive mixed numbers fluently,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0aba0c51-30c8-5ae5-b2f4-dff7103624e8,Use a simulation to generate frequencies for simple events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0abcb12c-f1c1-505b-9268-dd5c43fa14ad,Predict the approximate relative frequency given the probability,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0ac6984e-7e2a-5415-ad99-b36ba9cc067f,Graph an ellipse from its equation,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0adb13b7-d64a-513f-8618-923a08afddcc,Use addition within 100 to solve word problems involving lengths that are given in the same units,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b02e7de-4ba2-56d0-97c9-e8143edb3c7f,"Prove the addition and subtraction formulas sin(A +/- B), cos(A +/- B), and tan(A +/- B)",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b05a67d-cb5a-5c96-a204-38c472d26881,Find the zeros of a quadratic expression through factoring,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b131675-fbee-5aca-97ee-ed67d6f64697,Recognize that equal shares of identical wholes need not have the same shape,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b216842-ee8e-5723-9ddf-bc399ff0af5b,Duplicate simple patterns using concrete objects,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b2fd3cb-176e-50eb-9cdb-e16c456b51a6,"Understand and use definitions of angles, circles, perpendicular lines, parallel lines, and line segments based on the undefined term of a point, a line, the distance along a line, and the length of an arc",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
0b3d5360-e97b-50b5-abb2-89c1b8c03116,Decompose a two-digit number into its tens and ones.,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
